album_id,genre
3tKHDHYrbcCFDC1yDeLOx2,
2qwv7hNjSGfLarHY2adeq9,
1mOzqonHplZ7XxhwNtDbBp,
4popczz4SYRg2NPcgwKHsR,
3mXIEeHVXdaA4hczThlrRC,
0yuurOHxwWdHK2DaoRSkn8,
1ubJSiGbO0OsLHwFFs8NBr,
2THNAoibV6yyuZcvaU9U5x,
7Afwgk6IdC7UGJhyDkbrff,trap
0wCLHkBRKcndhMQQpeo8Ji,
56bdWeO40o3WfAD2Lja4dl,
4QwYcMNFzIhUctirR6XKDM,
526xuSD6c45Gb5hH4rN8RY,
6zXydimgenc15N3LWmf0cn,
2ha4ucrONN0cihLMkP02Ch,
4zdhsTwjNaFtvLCTYBpejR,
1nt0BAJMDSGQvmZbq0xhoI,
1tc6XshhetHi2jagwM3UhS,
1YCj4PZi08G20y2ekGKY0C,
2Wu6YPeXdwiyqV5YulLf1W,
5ayh7q1xq1jFa3QsmE3M7n,
3gkwDd6hohNwtgET2IpJLZ,
7mePeoRszpMqgvTAc9uRY0,
3TkSm0esbUBPygKvMrwWQn,
0lgs2Sa82lyX89nBUWyUy6,
6E7Awtyx6opYTbPXx6ApzB,
4OWkgV3qaf52HEXYsRSTZM,
58ufb71YaU1PetJKQGqSd2,
4nbO0YqSnVRhOwHEKxJSrY,
3x3G6TKWWgRS1vWp03FoNb,
6TlmemKiRPS6uxpOPug4Pk,
1KTvTGon7YPfnAAEGnSHBc,
0SqUi6bPIlAaWfvZibBfia,
5DFed53ADZwnPOYuqoZJHK,
3Dx1IXTwJVIMkEzVMSSSrp,
42eRSINaWEzBXj7aqTB2cu,
62g7jm7YqkuQOhfhFpDQXC,
4oL7pMxnb04uuRI7ReXmuh,indie pop
3B38AH4XMqDiI9W2Yd6mDT,
0QZVRL2HC24voXfxWmpHvd,
4qSFCfqrmdQ7OOnPeUsjoz,
1CTk9dG2nyaUovNIQfBzqb,
1KNUCVXgIxKUGiuEB8eG0i,
0lmXfHj3QJAZBpoY9jdEbV,
1ZVJTCW5rxpHKNgsNL91J2,
3MvU2xzdr8sVNYDUGMXfOm,
4jox3ip1I39DFC2B7R5qLH,
7EPrkhjTBrwAV8yAKCmY0Y,pop rock
4xgkNyFFCIWLi8RC6dTlCR,
0RRvy9tpjR19zKnM0xhRW4,
1bWcE0tKOJgn4kgpNKSHU0,
2DoFm78vsYw31kJRzvIP4l,
6qjHXAoCQWAwOwOCjdSvEN,
44yxISpANzuf2BjTNYSUcF,
2EOqRNsJiNb7IFLktJBZpq,
1kZGpaXOeB48TPT2JatjvC,
1mOzqonHplZ7XxhwNtDbBp,
2GfGGlindjNS4kkZinqKdA,
5xnXOCf5aZgZ43DgGN4EDv,
4stkWK5jMzF3Xhc2nWWeiI,
4IVSV1IByIcwE9lUOz1Tzn,
2EOqRNsJiNb7IFLktJBZpq,
70BE6eI8lobLbKkvoRnNrG,
3KPOdANPLDWwF0U4TOzjrK,
6cWVXZCgpDJhvFOqB6o0DP,
2lIZef4lzdvZkiiCzvPKj7,dance-pop
36P07bti6xD99o7S1acmin,
0k68jcBxrsqFzgvAVteo92,
4bH2fufFWKIdtVbOI8em1u,
7EGY16IWSHpPdoWazUyL9R,hip hop
6B0uhVWdfDKV35fapjoolM,
7Ic1aiLXMmyyi0cVkk04aS,
6U6AwUuoxscav9cG7yQ5n9,
1Ne8C5bVruTcocMzKUPDbq,
75aoMsurZ5cJC0xZ1CsYBJ,
3MvU2xzdr8sVNYDUGMXfOm,
3nXgYu1LTKBflY7ES8WEdo,
601IEigQO3enlyrbn4SpNM,
70xOoXrLzPZTRHySJED3q3,
39k5K82qRoDYB1SLqLwLYy,
0XKconI47eiBP6qPYHsx9f,dance-pop
79S52DbQr4rfVJ3LUkC2P7,
3zu0hJJew2qXZNlselIQk8,
75XYL9gBsRC8wWbmbtzQHh,
2lIZef4lzdvZkiiCzvPKj7,dance-pop
5Pj0xqgA9D5lJ8ZQuAe3ft,
0XKconI47eiBP6qPYHsx9f,dance-pop
1rpCHilZQkw84A3Y9czvMO,
5zwErTQQy6QV1vHMDxPz3R,
3MvU2xzdr8sVNYDUGMXfOm,
05jbNkYoEQdjVDHEHtg1gY,
0EhZEM4RRz0yioTgucDhJq,
1beK8FLMznalelPYVW3ZeS,
2lIZef4lzdvZkiiCzvPKj7,dance-pop
2Z3lIfc06B7YV1ZN9oZCdS,
6UEGp3MQnsKoK9rwKcKBUo,
0EiI8ylL0FmWWpgHVTsZjZ,dance-pop
7DTTXmNJFIXdf5QyA0Y9JX,
6uHcRBlMpgXSXv0I0rpxBx,
1hjqg3TuQ2YqooaPhxHwdv,
0XSC4BVMGrT5ewWnpIcwak,
53IEOx1fqwy7HEVpfElZv3,
0ZdvmKuGdMusb7B0qqVEio,
5zwErTQQy6QV1vHMDxPz3R,
6M2PMiBa5zM37GQChwBHA6,
3pREnOwWzy0GqsOoum2LsZ,
66k6EGkPtYoN44anGIsEPW,
6Msc3BwzKZ5f5FXmKuUSu6,
4SboBpuYojDm02qS4iFeJC,
2HxzXLKO0AvkScWYHSspQc,
2aj8dhy2wfAtzBwh0bYuQc,
4M8ThNHbNjda2cPwL8XZHS,
5y6RXjI5VPR0RyInghTbf1,italo disco
1FVw30SoC91lq1UZ6N9rwN,
1J7XItLnNLegigdh4AjGKN,
5sufLQAlJG3TnaZ1EgfqzB,
3USnuRvSzhPtYAYoz0xgvN,
7vHCtWdSyt3M4u2QY7prmt,
4oEzeXL8AFv8FcX7vGhw1U,
6z4pHWfbnVhZSu8uwKTTic,
4Hts747rEqyEeeBpK63iz3,
0s4zD8vllWCAJkZ3elBFuf,
22B2vyeQD9MWvsuLDU3yCt,
6pngQ1BGnsddTXtAJQUkF7,
0Tu7Vpu49X7oduL2AVbKZq,
4yvsyIKcqYFmUbD5gzb20W,
5uHec78hB0kCFthoQL8ZnO,
1a5idDFSq90ej8CzQC7YDc,rock
0qqZ6HD72So93exL9rH7zi,
