album_id,genre
45ozep8uHHnj5CCittuyXj,k-pop
33JqWTchq6piiQddrRIvJX,
4nTqaqVko7cIlMSkfXI9oF,hip hop
4nCpzKTB9VoZF1hsogANQi,country
4cfA6cGpQSXr8jMMxfnNaS,
1j5AROUr8rq5xb2CXDIH1c,
2na9riat7uwn9pax75cJue,
6Re2pMRwANhstm4jU3fpnI,contemporary r&b
2hEnymoejldpuxSdTnkard,
7ywXde70bz91YtIKSFzPOh,
7bnqo1fdJU9nSfXQd3bSMe,k-pop
4FxxrOU2u1jCHQldlnjPNe,
4WPe7Tiuvh7BLbZ8G0lYOs,
6obRcLVFuI4x6jan7GNkYJ,electro
5nKZ1WRQvlvRWW1uJ1Tur8,
6r1lh7fHMB499vGKtIyJLy,pop
6V0tTIoqcY7R1Rn3CYpCQu,
5pSk3c3wVwnb2arb6ohCPU,pop
5qVEygFbfiRgrFy7zlUxZK,southern hip hop
1GIWJs7mEdzKym3tQ8QScJ,contemporary r&b
38d62WsC5NNQMZMYpeRkgR,hip hop
2bYCNZfxZrTUv1CHXkz2d2,contemporary r&b
5ZXPAJfxA4VX3HW9oyiCs5,trap
53SdsnZVfcyFPRSwmFSg4l,
6xRxlUUfg3M0QB1LUX89gA,
6jVg0POvGYH1Pt6lISl3ok,pop
4xPCDVDD5GufVMBOGkXug8,hip hop
5Fqjf9AmZPobGPRuyO2fJf,regional mexican
7bN4OM5mtWq0UrAxdN6qMC,alternative metal
