"album_id","album_name","artist_name"
"1W5lPXGhKAAjOAI2US323q","Niteflyte","Niteflyte"
"1NGYF8jBhf0L1GUzopzylO","KISS IN THE DARK","Pink Lady"
"4ZhVgoPq9B9emWRsMcT6cD","The Jones Girls","The Jones Girls"
"2Hu144ydKhUydmnhfEEqfi","Oh Honey","Delegation"
"3aa2RkYs8cNnfDrunsuUuA","Strange Man / Changed Man","Bram Tchaikovsky"
"0Y4UbmP7gEM2zfE2FEyYKA","Heard It On the Radio, Vol. 2","Ironhorse"
"4QxtDUU3U7gCCyT9Lm3bg5","Please Come Home for Christmas / Funky New Year (2013 Remaster)","Eagles"
"0yltJZ7nTGw97P0Fm7VhX8","Step II","Sylvester"
"7DmroACAb1Xjq2sYxnMcR9","The Two And Only","The Bellamy Brothers"
"0jhb7fxZSylI2A7y6a5lio","Let's Go To Prison (Music From The Motion Picture)","The Blues Brothers"
"182ZedDKRayJwwTY2mSyoW","Victim Of Love","Elton John"
"66w7Uu28k6PBgTieyN8aBY","Stars","Sylvester"
"1RnaAF1UNPcWbFQOiFkPPf","Just Mary","Mary MacGregor"
"2d9aUzDLczQBwSl9FulHTW","Twelve Inch Classics from the 70s, Vol. 1","Voyage"
"71m9h9ZNjxOc5VBaQaYDnV","Children Of The Sun...Revisited","Billy Thorpe"
"65cuFoqYcDxlw36l4MP4Mf","New England","New England"
"0cxTEM4sP06J9szRECrSIZ","Low Budget","The Kinks"
"1LDD2nUQ17tm1WMchsevtp","Manifesto","Roxy Music"
"4rWiUt7xOuTiyF9alPSSIH","Firecrackers: The Best Of Mass Production","Mass Production"
"11HgEigWmipIjHjNwsZRth","Best of the Cooper Brothers","Cooper Brothers"
"566RhyzcA3sFHhkenLrLX9","Basic","Glen Campbell"
"2RUnfmPHKSqK96kayzurfX","The Essential Melissa Manchester - The Arista Years","Melissa Manchester"
"5WeHpxpPWmURN5kVQ4lhHM","Teddy (Expanded Edition)","Teddy Pendergrass"
"7nczA7OKxHt7nJzhEWWRb1","The 50 Greatest Songs","Kool & The Gang"
"6UdBD58Xb8al45Hix5N0gL","The Best Of Gloria Gaynor","Gloria Gaynor"
"3pH8bFVX35RFzHMNvfOdms","One Voice","Barry Manilow"
"6ns6cuqgDjDwfIrPEieup6","Liquid Gold","Liquid Gold"
"4umDRFICekImYxttpSLbaq","Elan","Firefall"
"6iVIrUxnppFjMHBnqv6h2K","Deltics","Chris Rea"
"01lUkJCXHAqKDSzDzCEx2y","Rickie Lee Jones","Rickie Lee Jones"
"2dvJv2ogDqq3anJ24nqk7k","Running Like The Wind","The Marshall Tucker Band"
"4aYsq7sHYon9fInMOboyfK","Worlds Away","Pablo Cruise"
"6g17HtZpnFY4MBWJASLDNW","Paul Stanley","Paul Stanley"
"0Ft8IugTfsdHOq88VoIBva","Gene Simmons","Gene Simmons"
"6HEOoO8aHq5M88OA4teVY1","Communiqué","Dire Straits"
"5JgsQDGzR0AlTRpTcBhloe","Reggae Roots 1972-1995 (Vol.5)","Third World"
"5cNqOnWNwXDal0Y859Jl5J","Closer (Bonus Track Version)","Melba Moore"
"3HoxTOf1LxaSNBu1tP9Ssb","Thighs and Whispers","Bette Midler"
"5nCBNCvd8cym0XRMw8dI5Z","Let Me Be Your Woman","Linda Clifford"
"4hBKoHOpEvQ6g4CQFsEAdU","Sheik Yerbouti","Frank Zappa"
"7tmF571VnydUrpiYLFXzL2","Keep On Dancin'","Gary's Gang"
"3wx8iYbiAGui5VEGiUkptz","Ecstasy's Dance: The Best Of Narada Michael Walden","Narada Michael Walden"
"27izXD9bHIPdv3eoNW1Hci","Along The Red Ledge","Daryl Hall & John Oates"
"71NzsQgmjQ5rIm33Hpjv2V","Outline","Gino Soccio"
"1kwMKpzJu8JjLzOxpwcxZg","Goosebumps","Ian Lloyd"
"5323iwdYaHY4PQnvycqZ4i","Open Your Eyes","Faragher Brothers"
"1dHFLdxSOmOKkd8Mb46rgt","Spy","Carly Simon"
"6VMkKM5xiM6XygN7Eb9l7G","100 Rock Classics","THE SPORTS"
"3mo0QtISVowz2Hf3nsXszB","Escape From Domination","Moon Martin"
"6jw1zvgpMTFZWj67JYRnx3","Playlist: The Best Of T-Connection","T-Connection"
"3HhAkRVMQi6hNTpKAO4yAF","70s Disco Funk","Hot Chocolate"
"4hDpoXcK8XxQSfAMP6cRlg","The Frank Mills Story","Frank Mills"
"0sz0hfcCIwoWkI9BEuf9rR","The Best Of The Moody Blues","Justin Hayward"
"5xWuDdZcMtTChk2ubCC631","Survivor","Cindy Bullens"
"7fX7vwOqp6YRQ3ZQcJR3xI","Reddy","Helen Reddy"
"76R8xospZ2BJ4xoIyAF6Gr","Oak","OAK"
"4pLrDt2coR74cVQQxPtSQX","Great Balls Of Fire","Dolly Parton"
"4IJtPssNpcW4kjTFpIqbNU","Classic Hits","John Paul Young"
"2NK93nChm6jZa3A0J8MtuH","Pops, We Love You","Diana Ross"
"4ufmoUiQbFCyWUM5OVtdsm","You Don't Bring Me Flowers","Neil Diamond"
"059jmsqbxhu2n78LMS0H3P","Cheryl Lynn (Expanded Edition)","Cheryl Lynn"
"1qq96d5B6AYXI11MbH1wrl","Vis-à-Vis","Fotomaker"
"6rZ5ZREEbF43M67P2yV6Sx","Life For The Taking","Eddie Money"
"5cxxcKC0cjR3sZqiJATB6j","All-Time Greatest Hits","Barry White"
"6sk3omKXBLCR6dn7DuD5yM","The Best Of Edwin Starr","Edwin Starr"
"3AjQ1rVWJOv20FBggHnD6R","Comes a Time","Neil Young"
"69zkoz8Z0ImNrRF4DkfMZK","Stealin' Home","Iain Matthews"
"2AJ5T17EpY1PTCd8Mw8hOZ","Prisoner","Cher"
"1kHdtsIlpcOPuyondi8TCU","Five Special","Five Special"
"68FISNyKUUgmg88WSsYutK","The Very Best","Sad Café"
"1N0mcHButbz4WGPRpPgBey","Hot Streets (Expanded & Remastered)","Chicago"
"2Y2gAugTCCJOoRISyOl9JP","Anthology","Maze"
"0dE1FaIWwZFoqETAta33Ne","Lead Me On","Maxine Nightingale"
"3DK4X9EekTvWGSDNQPceGr","Head First","The Babys"
"2QqocFdpBkxOBLcIRo6UuJ","Rust Never Sleeps","Neil Young"
"2MwLbavBrPIlAG5REvAX1z","Best Of Sammy Hagar","Sammy Hagar"
"26sKrmxTexOwtnBfOZmIAj","Gems","Aerosmith"
"7MtDq2f45Aa6c2oXmaulbT","Carolyne Mas (Remastered)","Carolyne Mas"
"5RccpTmcphuiXB6XM7jljn","The Complete Of Gibson Brothers","Gibson Brothers"
"2gHTnYvMtSKc7yWNqrO79c","Euclid Beach Band","The Euclid Beach Band"
"4WTSOLS6A9TznURZeP0Vtf","YMC Christian Pop CCM Series：Dan Peek","Various Artists"
"3zhMFlaM6YZgETDe5TZlim","Chicago 13 (Expanded & Remastered)","Chicago"
"6aV2FkJ96pTbZUDvllQ5gJ","There But for the Grace of God Go I","Machine"
"6kgm5fARVQXzzKs3aXuKxg","Mary's Boy Child","Boney M."
"2WTDHjiVNCHY3ju9kmGNOY","The Name of This Band Is Talking Heads (Expanded 2004 Remaster)","Talking Heads"
"5NKTuBLCYhN0OwqFiGdXd1","The Kick Inside","Kate Bush"
"1bE0nmoVmxM6gq1tBGfcEa","Just a Game","Triumph"
"6Ly5S8awrXKr54xEilxk6t","The Best Of Philly World Records (Digitally Remastered)","Ultimate"
"0eWfNFpEj3pBiHj3uuYlsP","The 12"" Collection And More","Parliament"
"6y55tEwUCCQMjUWmrf8YGo","Maynard Ferguson (Bonus Track Version)","Maynard Ferguson"
"0SVqyFBkvKyaZMRKKftr6z","Winner Takes All","The Isley Brothers"
"5l2F1NS6nBicvA7SAeeN9j","Sweet Surrender","Anita Ward"
"6MYKUn7lmDnZ6F5kqqpgIf","The Essentials: Average White Band","Average White Band"
"3EvlIiQaClYH6gyOTbeRox","The Gap Band I","The Gap Band"
"5w3q6GZbw0gsAtvl1c0rmu","Armed Forces (Remastered 2020)","Elvis Costello & The Attractions"
"061X8S8gAebzHMZfm6H4m3","The Best Of Barbara Mandrell","Barbara Mandrell"
"7khkrE7is3WcErPbSMwYpg","The Best Of The Bar-Kays","The Bar-Kays"
"2dJxPMemJS59BoEsR6AJ55","Blam! (With Bonus Track)","The Brothers Johnson"
"2EAvXbW1vqxbeVGdAER6aX","The Music Band, Vol. 1 & 2","War"
"1F0umQ1PItuGiP8uJDdFoX","Love Tracks","Gloria Gaynor"
"4pBJRxtR5TQe8hfsUgZ1r2","What You Won't Do for Love","Bobby Caldwell"
"3W35eTfzSZJs4MAF8C7wR6","Half and Half (Expanded Edition)","Vicki Sue Robinson"
"3nJf4jGn7mru28s5ZUVIx4","Family Tradition","Hank Williams, Jr."
"7cNiOClQZsNQKUfKSi6QN3","Molly Hatchet","Molly Hatchet"
"5tiysDe4AjdKisuxMvxSJJ","Rose Royce IV: Rainbow Connection","Rose Royce"
"6PR4OpyiEI7K6lkWVSYPOC","The Douce Is Loose","Doucette"
"0SVqyFBkvKyaZMRKKftr6z","Winner Takes All","The Isley Brothers"
"38q976jseS4HBjE9hj54NT","The Best Of Con Funk Shun","Con Funk Shun"
"6jGQ29kDc6anvkkzoF75Cv","Anthology","Dave and Sugar"
"2RtJidAS5vGGIt7tkPB3rd","3/4 Lonely","T.G. Sheppard"
"4Dimc7g8uaqY3EMKwMgDbx","Just Good Ol' Boys","Moe Bandy"
"6J5evHxgFS0lym40ETnOs3","Live","Charley Pride"
"1RG0AMBjxcmbDzceUpR9L3","Ralph Emery's Country Legends Series (Vol. 2 / Live)","Gaither"
"2we58IBJ5TjW4VmbWbg0cf","Reflections / Should I Come Home","Gene Watson"
"43hh81CxosAxlEv7aZGEG6","Mel Tillis Live From Church Street Station","Mel Tillis"
"5LWsHgqyGqhd6HNBYLb6W7","Silver","Johnny Cash"
"6MUzZ56kjktU1yHmnPjvkF","One For The Road (with Leon Russell)","Willie Nelson"
"3PNqqezwbcsphgb7tS5jYj","Donna Fargo","Donna Fargo"
"2we58IBJ5TjW4VmbWbg0cf","Reflections / Should I Come Home","Gene Watson"
"68KzdYVyUFq8OIKmFoG6Kk","20 Greatest Hits","The Kendalls"
"4AKEZZ8hdjYl8i5IiQMyaC","The Oak Ridge Boys Have Arrived","The Oak Ridge Boys"
"66V7Pa0cnECRB652cpanv4","Conway","Conway Twitty"
"1eDCkSL9RNi0xij9HFLvG5","Room Service","The Oak Ridge Boys"
"69xdV3PGsGhHOR4Q3cpS6E","Only One Love In My Life","Ronnie Milsap"
"0lkWA6tQJParkRGvluuXEb","Entertainers On & Off The Record","The Statler Brothers"
"03TVlYFvPcuB0axrjswBhb","Whiskey Bent And Hell Bound","Hank Williams, Jr."
"3ZAHIjLdPoEmHGMCHtoMpq","Armed Forces","Elvis Costello & The Attractions"
"6BXnJVcUbSdC6E82xouYK5","Cool For Cats","Squeeze"
"2CRirDu87zmvr01X8MkcQ8","Lionheart (2018 Remaster)","Kate Bush"
"0uk9Hua2gX6jPT0O4jxjvC","Scared To Dance","Skids"
"5iw08epzFaKtmX3y2vRVU6","Overkill (Expanded Bonus Track Edition)","Motörhead"
"377RitaGy1yMaqRVrlAEGQ","Outdoor Miner","Wire"
"5Xv8PCJ7ZMmRd3jXnJqg3V","Give Me Convenience or Give Me Death","Dead Kennedys"
"1W5CtQ7Ng0kP3lXyz7PIT2","In Through the out Door (Remaster)","Led Zeppelin"
"7gPql7GFpBMOxeO80vMMsC","Three Imaginary Boys (Deluxe Edition)","The Cure"
"26zldGZFvob9Lj0kXZ6v7u","The Cost of Living - EP","The Clash"
"6hOBzGBmyvoPu7ZFAoLP2m","The Bela Session","Bauhaus"
"1Luylgd8faqgImSFo70Czo","Lazy Racer","Lazy Racer"
"7KYOGBzyo40slOc0EJGOsb","Angie (Expanded Edition)","Angela Bofill"
"5DwyFzATQVpvXqG4HXaJMj","Kansas (Expanded Edition)","Kansas"
"7lkZChW582YZ7h8j7rkJmr","Bang a Gong","Witch Queen"
"48JCtHnNoHxpm2qVXd4DV3","Money Talks","The Bar-Kays"
"0TfUvdJAj5ggwaLihQQ5qs","Cut","The Slits"
"0TfUvdJAj5ggwaLihQQ5qs","Cut","The Slits"
"6Y9djrZNSUaQy9aO7zrSVd","Music Box (Expanded Edition)","Evelyn ""Champagne"" King"
"10uNIzxhWfSnHrLnEPOgqt","Fad Gadget By Frank Tovey","Fad Gadget"
"0lKPC6pyYjRxi2vexd0Zua","You Light Up My Life","Debby Boone"
"1uZ7slfpVTucDk922Btj5B","Player","Player"
"2Hzyc4osezk4ZYv0KaJeOS","Rock America","Nick Gilder"
"4QJA3YXQdpLhuIztkSgrpo","A Taste Of Honey","A Taste Of Honey"
"01xiIydpf1MyOg7DWDRF2N","Natural High","Commodores"
"0o2oPAxKGui4tvrrNgDtkc","Frankie Valli...Is The Word","Frankie Valli"
"4HNv2JkhmTpa346v8KeazE","Singer of Songs, Teller of Tales","Paul Davis"
"3eMoXktkFOAWgM9WsW6Zci","Emotion","Samantha Sang"
"5zh2BzO2n6tSpZe0PgZc8v","London Town","Wings"
"6kFmH2VMMFaUrK4QhY4hLi","Saturday Night Fever (The Original Movie Soundtrack)","Yvonne Elliman"
"5w0p1F0Q1wBqsX2UiX6CCD","Feels So Good","Chuck Mangione"
"7I5IWDrFPKeqhRSnd6QrXG","Best Of Sweet","Sweet"
"6Di4m5k1BtMJ0R44bWNutu","News Of The World (Deluxe Remastered Version)","Queen"
"6Di4m5k1BtMJ0R44bWNutu","News Of The World (Deluxe Remastered Version)","Queen"
"4heTZpK4YEyDNpN7XNsNiF","You Light Up My Life","Johnny Mathis"
"695VLbj5jBedIECX1KcrIF","A Fantasy Love Affair","Peter Brown"
"5GwbPSgiTECzQiE6u7s0ZN","The Album","ABBA"
"68kM51V7P3ys10rx3RDFnH","Longer Fuse","Dan Hill"
"4n3wZOUmVSSkxXvSeu94AN","Blue Lights in the Basement","Roberta Flack"
"0w8UeRjG2l5JvEnpU3qnbU","Not Shy","Walter Egan"
"3Dz7wlDnf5GT8l0xg5r91q","Little Criminals","Randy Newman"
"6MKxTNGK8IDA6bExrdOyX4","So Full Of Love","The O'Jays"
"4aYsq7sHYon9fInMOboyfK","Worlds Away","Pablo Cruise"
"03T5bXMySvcTGqm8RpIJsV","Classic Hits","John Paul Young"
"6In7MCrPTTezZiHrdFtSDd","Goodbye Girl","David Gates"
"5CyhDBUqDk2XMptRFsj7c2","Life Beyond L.A.","Ambrosia"
"6rw9lTD7lD1pudYZmser7L","Central Heating","Heatwave"
"2ICj5EvbtucP1EeMID4zBj","Thunder Island","Jay Ferguson"
"1vhib5WLHRVdOpRjiTHk15","Stranger In Town","Bob Seger"
"2xElAVyIyO4VtliQ0hR5Lf","The Best of Toby Beau: 1978-2022","Toby Beau"
"2fbPRtAt1i5f68lZegx1iB","Playlist: The Best Of The Trammps","The Trammps"
"7dGPVM0AMMePmVPiswvs4P","Something To Love","L.T.D."
"1uZ7slfpVTucDk922Btj5B","Player","Player"
"64yIGFoYJVg66fRXIxIYJr","Here You Come Again","Dolly Parton"
"1p6cWoueuunhpgy6131zAd","Easter","Patti Smith"
"3eGG3yU4bnmBK7TfFWa15y","Double Fun","Robert Palmer"
"52Ho5XgGwrNrPARqqXhJ5P","Dance Vault Mixes - Copacabana (At The Copa)","Barry Manilow"
"1FpzNqDbugk77xUj0qOrtQ","Kill Bill Vol. 1 Original Soundtrack (PA Version)","Santa Esmeralda"
"5VKyy4iNK1F6aS5bohAMb4","The Michael Johnson Album","Michael Johnson"
"2A2QeagYGmPHhuavSFQXnL","Whatever Happened to Benny Santini?","Chris Rea"
"5DsNE1hMkRX54uH0gJGTzK","Get Off","Foxy"
"5yqBTSoJqE9EfApl2Pptva","But Seriously, Folks...","Joe Walsh"
"7Kv0H0XMdIyRs41a6USzrd","Funkentelechy Vs. The Placebo Syndrome","Parliament"
"26BHqKni1MTqwIcdSUFLRm","4 Hits: Eruption","Eruption"
"5GwbPSgiTECzQiE6u7s0ZN","The Album","ABBA"
"1vhib5WLHRVdOpRjiTHk15","Stranger In Town","Bob Seger"
"6y64gP67AegGu2rspM2GHo","Step II","Sylvester"
"1yqYQ1J2KjhmBMH6ev8HzG","King Tut / Sally Goodin / Hoedown at Alice's (45 Version)","Steve Martin and The Toot Uncommons"
"01x6HDJLV2jCLj7svv4Axg","I'm Glad You're Here With Me Tonight","Neil Diamond"
"6mg5MNs8xfiFxVaDX7Rycl","When You Hear Lou, You've Heard It All","Lou Rawls"
"3e01nCW3aisPnPOkePoUGW","Some Things Don't Come Easy","England Dan & John Ford Coley"
"1o45AoeX780h5ICRANd8VI","Foul Play","Barry Manilow"
"4HNv2JkhmTpa346v8KeazE","Singer of Songs, Teller of Tales","Paul Davis"
"2CB5DQVkfMPCuOFiXiMUXZ","Broken Heart","The Babys"
"7scUggwmOi2aHRjFHlPpCl","It's A Game","Bay City Rollers"
"11PoAFYXpxVtkH09PQlHnm","John Williams Study","John Williams"
"7DnYwuOkSK6qoZmfzx5erL","Takin' It Easy","Seals and Crofts"
"2mrSImEUP6IYupFxtVa93R","Magazine","Heart"
"64yIGFoYJVg66fRXIxIYJr","Here You Come Again","Dolly Parton"
"5hf3GFwcrKcXNLXs0xgESo","Funked!: Volume 3 1977-1980","Stargard"
"5hLazW5a3Ysgy3dncwGgUn","Greatest Hits 1974-78","Steve Miller Band"
"04p4pcNAodBupBWhO2p0w8","Anthology","Tavares"
"1pWRXAydf6sIrojLm5xb9l","Sounds... And Stuff Like That!","Quincy Jones"
"0uhJOt9UNPeI9BhegNXMkw","Life Is A Song Worth Singing (Expanded Edition)","Teddy Pendergrass"
"4nh8I6fmXqcS4AqpVSu3aI","And Then There Were Three (2007 Remaster)","Genesis"
"6d7GAjv9Fh9ucF38fww029","Save the Dancer","Gene Cotton"
"6CIFONNOVR9frrraKZpiPi","Diamantina Cocktail (2010 Remaster)","Little River Band"
"3NJIOzTO3xQj2vwlRIyFV9","Watermark","Art Garfunkel"
"03WJAI8NnJHvCNqnlLw8kg","Excitable Boy","Warren Zevon"
"5sO231e431rq8r9mV1uFJH","Super Hits","Dave Mason"
"2P9EqaNiGfiYweANVtt0Ry","Judith","Judy Collins"
"5b49qO8YiAfXVaWG1uDAYS","Macho Man","Village People"
"68HbhACgHQvDhfMIzQYt8P","A Decade Of Steely Dan","Steely Dan"
"5zh2BzO2n6tSpZe0PgZc8v","London Town","Wings"
"1YkxsrN4Jmp1jx6fE3MbAY","Roberta Flack","Roberta Flack"
"7r92pnkbmoV5pXoMQEHFcJ","Dowdy Ferry Road","England Dan & John Ford Coley"
"4cQOM08FKUC3vqsMy03vF7","Barbra Streisand's Greatest Hits Volume II","Barbra Streisand"
"2AI6n3Nzxts19gax5K23bm","Secrets","Con Funk Shun"
"2UiF9kjpVak3IKoGobK3wZ","Baby It's Me","Diana Ross"
"5mzwE7oF97fP2vxdtgf6HH","Walk a Mile in My Shoes: The Essential '70s Masters","Elvis Presley"
"4aYsq7sHYon9fInMOboyfK","Worlds Away","Pablo Cruise"
"3dtEGOLkkdEMbwu6GSOmdh","'firefall Reunion Live'","Firefall"
"6In7MCrPTTezZiHrdFtSDd","Goodbye Girl","David Gates"
"3pL88UIqR8QXpjUQdOaNIF","Book Early","City Boy"
"4v0m4in7rvdeaxqlAs5FmG","Swing & Jive: You Can Dance","Tuxedo Junction Ballroom Band"
"3QjPTUI6UcPr5m9RujkO3c","Menagerie","Bill Withers"
"1OdBfgpABIDBx5JAo37Mt2","Endless Wire","Gordon Lightfoot"
"0X73YCfQ3IeOq7AnrePPzG","Hermit of Mink Hollow","Todd Rundgren"
"3rH7V9hbxMtbKyJgROlDvz","Live!","Commodores"
"6qaPxi8XNIgu3ZzUvaG2sg","Moonflower","Santana"
"2Be7RJy9EY4tQhkpfwanLF","Rubicon","Rubicon"
"56JCyRFdBu8cTxla0VrGLK","Son Of A Son Of A Sailor","Jimmy Buffett"
"70gWD5znMmV5cFENCH0EzA","Dance Across The Floor","Jimmy ""Bo"" Horne"
"3XOqp4RlT2pSCct2Vab5Y4","Songbird","Barbra Streisand"
"3B76lgmaPPmzM8OMvHcrAn","If You're Ready...The Best Of Enchantment","Enchantment"
"4ISGqsq2NrlJOmn0BMRXBm","Bish","Stephen Bishop"
"15jiNCWNgtDv5a0j9U2H3l","Love Or Something Like It","Kenny Rogers"
"6d7GAjv9Fh9ucF38fww029","Save the Dancer","Gene Cotton"
"5ddXVZa8ZDQuNRod3oFzQ7","Stone Blue","Foghat"
"34SZoyGjdo3RamQRBtLfch","Misfits (Deluxe)","The Kinks"
"6vDSpa4I5sf8CHL0q4ofpr","Winning Combination","Donny & Marie Osmond"
"3Odb67t9KaLyfi3S9P0BWf","Let's Make a New Dope Deal","Cheech & Chong"
"5zh2BzO2n6tSpZe0PgZc8v","London Town","Wings"
"5moFY0K48zOBW37SsThYL0","Time Passages","Al Stewart"
"7DusjMa3uV7L9xk2vXaTLR","Leo Sayer Live","Leo Sayer"
"2xpV9DXIMjXsVPs5Mz0Nez","Let's All Chant","The Michael Zager Band"
"27izXD9bHIPdv3eoNW1Hci","Along The Red Ledge","Daryl Hall & John Oates"
"40cXiAyy11SRvLHCE3ikGW","Cheryl Ladd","Cheryl Ladd"
"2MKq3d65OmihpEvgh6ECvk","Twin Sons Of Different Mothers","Dan Fogelberg"
"5ye0I2FTRyBCNSbxk5KsTk","London Town (Expanded Edition)","Wings"
"5RsFcpOC3tgsfILf465aXv","Casablanca Classics","Teri DeSario"
"388S3dsftPqG1nwgauItcx","Chic (2018 Remaster)","CHIC"
"2xdXcf10v4Y9mZfoHpOOsz","Galaxy","War"
"3f3ijTsNLYMnAybgVSNsI2","Greatest Disco Hits","El Coco"
"01xiIydpf1MyOg7DWDRF2N","Natural High","Commodores"
"0LbO24CGWzJyJiJLAt7zto","The Best Of Rare Earth","Rare Earth"
"426BR7d2gJsOvUycwqy806","Mariposa De Oro","Dave Mason"
"1lEIv9m11XP1nBmA6Anrin","Feelin' Bitchy","Millie Jackson"
"6d7GAjv9Fh9ucF38fww029","Save the Dancer","Gene Cotton"
"47nhRTYeYBKV5mEfXLV4fb","Wavelength","Van Morrison"
"3VrSsM3HH8cubywpIFj4Gr","Memories","Barbra Streisand"
"79WxpktU9XHM8lvhsfLmdr","Goin' Coconuts","Donny & Marie Osmond"
"3NeaxV9C2izR8pl7BB8hRA","Frozen in the Night","Dan Hill"
"5VHS4VdhBwYiG2h2N0USSS","Let Me Party With You","Bunny Sigler"
"1wLw41yiDGcZowrw3L3Bkd","Plastic Bertrand","Plastic Bertrand"
"4k1bBW9n9T1kkByxHFWokQ","Back and Fourth","Lindisfarne"
"32e3bKpExvJ6o3H9UZ9rV1","Alive II (Live)","KISS"
"3R4P3ai1blLNI2c8WXhpqR","Cats On The Coast","Sea Level"
"6p09fZ8yxzQgmkkkK04keo","Togetherness","L.T.D."
"16ZDDan7SXdTyHQaQoWRMw","Switch","Switch"
"2jSZyzr12jxLKb3l2VNN89","White Hot","Angel"
"7K4Nk5fHkCuzNm5A6mdo2U","Infinity","Journey"
"0VpPfXytCLshrjZFHKQHyc","Les Plus Grands Success De Chic - Chic's Greatest Hits","CHIC"
"4HYY0SvqBOv3Mia3BVDaEk","Raise a Little Hell","Head East"
"7b3fEtArKe4s8vvLEW2ql1","Loving Is Living (Bonus Track Version)","The McCrarys"
"3p5Z39I51PdmEVV6Wc1M4b","Daytime Friends","Kenny Rogers"
"69xdV3PGsGhHOR4Q3cpS6E","Only One Love In My Life","Ronnie Milsap"
"2UiF9kjpVak3IKoGobK3wZ","Baby It's Me","Diana Ross"
"2UiF9kjpVak3IKoGobK3wZ","Baby It's Me","Diana Ross"
"6LKHQnIwvmbwKfmYzCsa57","Leo Sayer","Leo Sayer"
"3zgdTuRzRYAIL1V2tr7Bqi","The Next Hundred Years (Remastered 2014)","Al Martino"
"4HNv2JkhmTpa346v8KeazE","Singer of Songs, Teller of Tales","Paul Davis"
"2sMCEqQqJqFoHZgOFX9jVZ","That's What Friends Are For","Johnny Mathis"
"3e01nCW3aisPnPOkePoUGW","Some Things Don't Come Easy","England Dan & John Ford Coley"
"13NfFY5McM1tQBHQceTgTd","Luxury You Can Afford","Joe Cocker"
"27zadA3yKum37sgRF3kpgr","The Complete Atlantic Albums","Firefall"
"3qqiudxVW3GmigrTHRUcLf","Broadway","John Travolta"
"0ZU7bD34CzgB3zId5220wP","Midstream","Debby Boone"
"3IZorGEP1C6X4og7hIH7LW","Over 60 minutes With","Prism"
"3DHFYJp4MMHdF28QgB3pcm","The Best of Cerrone","Don Ray"
"3w0BIqN0uMoOT2l2ppKuXx","You Can Tune a Piano, But You Can't Tuna Fish","REO Speedwagon"
"5BAP5L9pydOVscoQIylkdg","If My Friends Could See Me Now","Linda Clifford"
"3beRuMjmxbffdtQ6JEkhGW","White Witch","Andrea True Connection"
"7A2dqGuu5qNuvFtsllslXq","Reach For It","George Duke"
"6gXUkyZoWSn8fUIzw31oiY","Variations","Eddie Rabbitt"
"2Ougi2bO0NEly2TvhMnqLV","Broken Blossom","Bette Midler"
"3w0BIqN0uMoOT2l2ppKuXx","You Can Tune a Piano, But You Can't Tuna Fish","REO Speedwagon"
"3AkrfOSILyhsPd32MqnbMd","Crystal","Crystal Gayle"
"46yTC334aJI4QTv4lkzj3a","Destiny","The Jacksons"
"3eMoXktkFOAWgM9WsW6Zci","Emotion","Samantha Sang"
"5w20U3G3GyWiPvvDeVzkhN","Heaven Tonight","Cheap Trick"
"6G1LTm46vsrExpEFd1Bb1C","The Best Of Karen Young","Karen Young"
"1inUS0ObFQ5LWwQ1RRfSnL","From Here to Eternally","The Spinners"
"7K4Nk5fHkCuzNm5A6mdo2U","Infinity","Journey"
"0HHRIVjvBcnTepfeRVgS2f","Trans-Europe Express (2009 Remaster)","Kraftwerk"
"49SpFHHKRJ7RbzQxyLKmmJ","Musical Chairs","Sammy Hagar"
"6POpgFX0yVBS4cIKJkd6ci","Hotel","Hôtel"
"2MLPmcPEeBX1Ao4ww1fH7V","New Horizons","The Sylvers"
"2XvK5IhPigUwqEPk3yDVeY","Love Breeze","Smokey Robinson"
"5XhoOtn6u1xaSoAxQl96Ih","Mama Let Him Play","Doucette"
"7jdJ7TzHxjSGBgQ3pcgHB2","Love Me Right","Denise LaSalle"
"03KI7pLayMJBnUZWT4Fega","Stay The Night","Jane Olivor"
"7dGPVM0AMMePmVPiswvs4P","Something To Love","L.T.D."
"6Pw3XxVuZaMYA8qU4XtI59","Send It","Ashford & Simpson"
"5BAP5L9pydOVscoQIylkdg","If My Friends Could See Me Now","Linda Clifford"
"3TKTjR4E3LAMfRsPeRsNhT","News Of The World","Queen"
"2x8TSQw4wmfjIENmrGlvO1","It Was Almost Like A Song","Ronnie Milsap"
"7fH4NYSwSOvrYpFodOvjDp","The House of the Rising Sun / Quasimodo Suite","Santa Esmeralda"
"7K4Nk5fHkCuzNm5A6mdo2U","Infinity","Journey"
"5fzkCtf1v1Agx8U8NcR8Md","Under the Boardwalk","Billy Joe Royal"
"5bomBCRJAgwvucYiQgiK3E","Spyro Gyra","Spyro Gyra"
"0fSvQOkU8rRgcsW6MerdVw","Juice Newton's Greatest Hits","Juice Newton"
"3TKvFAXrxPPUKfZ90BxGAi","Eloise","Eloise Laws"
"3GwhihLKs0eZmgUUrshE9k","Pyramid (Expanded Edition)","The Alan Parsons Project"
"6MfC6hD6owsGny5owf45o6","Stargard","Stargard"
"5eqcF7pWzHgWpGdEmHgeSN","Talking Heads '77 (Deluxe Version)","Talking Heads"
"7diHYi0CglGJekoM3KaWBK","Moondance (Deluxe Edition)","Van Morrison"
"1F3bRW7o1lVvFz3AsNMYXX","Salsoul - The Slow Jams & Chillout Sessions","Bunny Sigler"
