album_id,album_name,label,external_link,album_image,artist_name,genre
5Uly85dJHHDfHQCsyUQ8gw,Gettin' Old,River House Artists/Columbia Nashville,https://open.spotify.com/album/5Uly85dJHHDfHQCsyUQ8gw,https://i.scdn.co/image/ab67616d0000b273ca650d3a95022e0490434ba1,Luke Combs,country
07w0rG5TETcyihsEIZR3qG,SOS,Top Dawg Entertainment/RCA Records,https://open.spotify.com/album/07w0rG5TETcyihsEIZR3qG,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,SZA,pop
7M842DMhYVALrXsw3ty7B3,I'm Good (Blue),Parlophone UK,https://open.spotify.com/album/7M842DMhYVALrXsw3ty7B3,https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4,David Guetta,house
3Uq1jNGnD412ZvCb6j2DKV,Gloria,Capitol Records UK / EMI,https://open.spotify.com/album/3Uq1jNGnD412ZvCb6j2DKV,https://i.scdn.co/image/ab67616d0000b27350a1691fbbfb693a5171d600,Sam Smith,pop
6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,Big Loud Records / Mercury Records / Republic Records,https://open.spotify.com/album/6i7mF7whyRJuLJ4ogbH2wh,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,Morgan Wallen,country pop
1CmTOKCeyz1aHH04OwvTPv,Something in the Orange,Warner Records,https://open.spotify.com/album/1CmTOKCeyz1aHH04OwvTPv,https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb,Zach Bryan,country
5MS3MvWHJ3lOZPLiMxzOU6,Her Loss,OVO / Republic Records,https://open.spotify.com/album/5MS3MvWHJ3lOZPLiMxzOU6,https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad,Drake,hip hop
5r36AJ6VOJtp00oxSkBZ5h,Harry's House,Columbia,https://open.spotify.com/album/5r36AJ6VOJtp00oxSkBZ5h,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,Harry Styles,synthpop
19DGbjQW4oJmS1TLmr7OH3,Religiously. The Album.,Warner Music Nashville/Elektra,https://open.spotify.com/album/19DGbjQW4oJmS1TLmr7OH3,https://i.scdn.co/image/ab67616d0000b2730c5d03daf39f254bb546cf3a,Bailey Zimmerman,country
3okhA6w5uau6ZNhnVpwVww,Indigo (Extended),Chris Brown Entertainment/RCA Records,https://open.spotify.com/album/3okhA6w5uau6ZNhnVpwVww,https://i.scdn.co/image/ab67616d0000b2739a494f7d8909a6cc4ceb74ac,Chris Brown,contemporary r&b
1NAmidJlEaVgA3MpcPFYGq,Lover,Taylor Swift,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,Taylor Swift,pop
6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,Big Loud Records / Mercury Records / Republic Records,https://open.spotify.com/album/6i7mF7whyRJuLJ4ogbH2wh,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,Morgan Wallen,country pop
2pOEFqvfxp5uUQ8vQEmVA0,Heaven knows,Warner Records,https://open.spotify.com/album/2pOEFqvfxp5uUQ8vQEmVA0,https://i.scdn.co/image/ab67616d0000b27312e36c27d935e955b44c6581,PinkPantheress,uk garage
4XiUZULpVS6gTgKKU7KTX5,Favorite Song,South Coast Music Group/Capitol Records,https://open.spotify.com/album/4XiUZULpVS6gTgKKU7KTX5,https://i.scdn.co/image/ab67616d0000b273083c41df2fbc4cf8c54c7858,Toosii,contemporary r&b
6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,Big Loud Records / Mercury Records / Republic Records,https://open.spotify.com/album/6i7mF7whyRJuLJ4ogbH2wh,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,Morgan Wallen,country pop
7dfTBn7wtgKEchVmyipBl1,Different Man,RCA Records Label Nashville,https://open.spotify.com/album/7dfTBn7wtgKEchVmyipBl1,https://i.scdn.co/image/ab67616d0000b2733b7c6c5af0af9fc1a9714b36,Kane Brown,country
493HYe7N5pleudEZRyhE7R,All I Want Is You,Jive,https://open.spotify.com/album/493HYe7N5pleudEZRyhE7R,https://i.scdn.co/image/ab67616d0000b273d5a8395b0d80b8c48a5d851c,Miguel,contemporary r&b
6ciIG1XKTlVIn0Yl8rvsce,Almost Healed,Alamo,https://open.spotify.com/album/6ciIG1XKTlVIn0Yl8rvsce,https://i.scdn.co/image/ab67616d0000b2736234c2c6d4bb935839ac4719,Lil Durk,drill
5aDEezKnOqyQo0qvTFhpkM,DESVELADO,DEL Records,https://open.spotify.com/album/5aDEezKnOqyQo0qvTFhpkM,https://i.scdn.co/image/ab67616d0000b273dfddf1cb31b85a6d28b7d91f,Eslabon Armado,regional mexican
1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),Taylor Swift,https://open.spotify.com/album/1fnJ7k0bllNfL1kVdNVW1A,https://i.scdn.co/image/ab67616d0000b273fa747621a53c8e2cc436dee0,Taylor Swift,dream pop
2ua5bFkZLZl1lIgKWtYZIz,Pink Tape,Generation Now/Atlantic,https://open.spotify.com/album/2ua5bFkZLZl1lIgKWtYZIz,https://i.scdn.co/image/ab67616d0000b2736f01d9e9df05d4bc6c022343,Lil Uzi Vert,trap
6FJxoadUE4JNVwWHghBwnb,RENAISSANCE,Parkwood Entertainment/Columbia,https://open.spotify.com/album/6FJxoadUE4JNVwWHghBwnb,https://i.scdn.co/image/ab67616d0000b2730e58a0f8308c1ad403d105e7,Beyoncé,pop
1xJHno7SmdVtZAtXbdbDZp,GUTS,Olivia Rodrigo PS,https://open.spotify.com/album/1xJHno7SmdVtZAtXbdbDZp,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d,Olivia Rodrigo,pop rock
5qmZefgh78fN3jsyPPlvuw,a Gift & a Curse,300 Entertainment,https://open.spotify.com/album/5qmZefgh78fN3jsyPPlvuw,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c,Gunna,hip hop
1fnJ7k0bllNfL1kVdNVW1A,Midnights (The Til Dawn Edition),Taylor Swift,https://open.spotify.com/album/1fnJ7k0bllNfL1kVdNVW1A,https://i.scdn.co/image/ab67616d0000b273fa747621a53c8e2cc436dee0,Taylor Swift,dream pop
3LnOoljW00eYKDbBD88eLJ,COI,Uptown / Republic Records,https://open.spotify.com/album/3LnOoljW00eYKDbBD88eLJ,https://i.scdn.co/image/ab67616d0000b2737eab67f44a584b2a42ecfcd4,Coi Leray,pop
2v1Lb9hidHkvvlIXYzSmeZ,Whitsitt Chapel,Stoney Creek Records,https://open.spotify.com/album/2v1Lb9hidHkvvlIXYzSmeZ,https://i.scdn.co/image/ab67616d0000b273026adcf853fad0af470a9fbb,Jelly Roll,country
0BaIaHcyBXuOWeM4Aas4EW,Barbie The Album,Atlantic Records,https://open.spotify.com/album/0BaIaHcyBXuOWeM4Aas4EW,https://i.scdn.co/image/ab67616d0000b273d16ac0ec27653182d719ab36,Various Artists,hip hop
5Uly85dJHHDfHQCsyUQ8gw,Gettin' Old,River House Artists/Columbia Nashville,https://open.spotify.com/album/5Uly85dJHHDfHQCsyUQ8gw,https://i.scdn.co/image/ab67616d0000b273ca650d3a95022e0490434ba1,Luke Combs,country
6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,Big Loud Records / Mercury Records / Republic Records,https://open.spotify.com/album/6i7mF7whyRJuLJ4ogbH2wh,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,Morgan Wallen,country pop
7txGsnDSqVMoRl6RQ9XyZP,HEROES & VILLAINS,Republic Records,https://open.spotify.com/album/7txGsnDSqVMoRl6RQ9XyZP,https://i.scdn.co/image/ab67616d0000b273c4fee55d7b51479627c31f89,Metro Boomin,trap
3Ks0eeH0GWpY4AU20D5HPD,Gemini Rights,L-M Records/RCA Records,https://open.spotify.com/album/3Ks0eeH0GWpY4AU20D5HPD,https://i.scdn.co/image/ab67616d0000b27368968350c2550e36d96344ee,Steve Lacy,contemporary r&b
6aBVGuOUEuX18rHxyDWbti,La Bebe (Remix),WM Mexico,https://open.spotify.com/album/6aBVGuOUEuX18rHxyDWbti,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9,Yng Lvcas,reggaeton
69AaAkdktFGnk9POmHENkT,this is what ____ feels like (Vol. 1-4),JVKE,https://open.spotify.com/album/69AaAkdktFGnk9POmHENkT,https://i.scdn.co/image/ab67616d0000b273c2504e80ba2f258697ab2954,JVKE,pop
19DGbjQW4oJmS1TLmr7OH3,Religiously. The Album.,Warner Music Nashville/Elektra,https://open.spotify.com/album/19DGbjQW4oJmS1TLmr7OH3,https://i.scdn.co/image/ab67616d0000b2730c5d03daf39f254bb546cf3a,Bailey Zimmerman,country
5MS3MvWHJ3lOZPLiMxzOU6,Her Loss,OVO / Republic Records,https://open.spotify.com/album/5MS3MvWHJ3lOZPLiMxzOU6,https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad,Drake,hip hop
5letLUZIFsQikJYShfGNs4,The Beginning: Cupid,WM Korea,https://open.spotify.com/album/5letLUZIFsQikJYShfGNs4,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb,FIFTY FIFTY,k-pop
67WUCOjyl44d8fAFzHONjW,Search & Rescue,OVO/Republic Records,https://open.spotify.com/album/67WUCOjyl44d8fAFzHONjW,https://i.scdn.co/image/ab67616d0000b273cace8a4b2ff924c9e12e3a96,Drake,contemporary r&b
0BaIaHcyBXuOWeM4Aas4EW,Barbie The Album,Atlantic Records,https://open.spotify.com/album/0BaIaHcyBXuOWeM4Aas4EW,https://i.scdn.co/image/ab67616d0000b273d16ac0ec27653182d719ab36,Various Artists,hip hop
6izHNYgyKzGdRpYwtYFaaG,Bluebird Days,MCA Nashville,https://open.spotify.com/album/6izHNYgyKzGdRpYwtYFaaG,https://i.scdn.co/image/ab67616d0000b273c734a8abb8bfddb0825824a5,Jordan Davis,country
3U8n8LzBx2o9gYXvvNq4uH,My 21st Century Blues,Human Re Sources,https://open.spotify.com/album/3U8n8LzBx2o9gYXvvNq4uH,https://i.scdn.co/image/ab67616d0000b27394e5237ce925531dbb38e75f,RAYE,blues
5i9lMMUZ1QZNsLEE3j50kT,El Comienzo,Grupo Frontera,https://open.spotify.com/album/5i9lMMUZ1QZNsLEE3j50kT,https://i.scdn.co/image/ab67616d0000b27382ce4c7bbf861185252e82ae,Grupo Frontera,cumbia
6BUPtXbb2tspYnkVdg5Ef7,Easy On My Eyes,Republic Records,https://open.spotify.com/album/6BUPtXbb2tspYnkVdg5Ef7,https://i.scdn.co/image/ab67616d0000b2739522042f86d0bb0d4e9e3783,Stephen Sanchez,folk pop
07w0rG5TETcyihsEIZR3qG,SOS,Top Dawg Entertainment/RCA Records,https://open.spotify.com/album/07w0rG5TETcyihsEIZR3qG,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,SZA,pop
6DmPNcfpkXBVRJsEIJY9tl,Scarlet,Kemosabe Records/RCA Records,https://open.spotify.com/album/6DmPNcfpkXBVRJsEIJY9tl,https://i.scdn.co/image/ab67616d0000b27394203dd82d27b494c777d07c,Doja Cat,hip hop
4LVa9bljQRvLYpWr8qyaXs,Takin' It Back,Epic,https://open.spotify.com/album/4LVa9bljQRvLYpWr8qyaXs,https://i.scdn.co/image/ab67616d0000b2731a4f1ada93881da4ca8060ff,Meghan Trainor,bubblegum
6Oynwy3OABCiAqN9w9UqBN,the mockingbird & THE CROW,Big Loud Records / Big Loud Rock,https://open.spotify.com/album/6Oynwy3OABCiAqN9w9UqBN,https://i.scdn.co/image/ab67616d0000b273af5a318bc29598fa1715a2da,HARDY,country
61ulfFSmmxMhc2wCdmdMkN,Merry Christmas,Columbia,https://open.spotify.com/album/61ulfFSmmxMhc2wCdmdMkN,https://i.scdn.co/image/ab67616d0000b2734246e3158421f5abb75abc4f,Mariah Carey,contemporary r&b
6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,Big Loud Records / Mercury Records / Republic Records,https://open.spotify.com/album/6i7mF7whyRJuLJ4ogbH2wh,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,Morgan Wallen,country pop
6r1lh7fHMB499vGKtIyJLy,AUSTIN,Mercury Records/Republic Records,https://open.spotify.com/album/6r1lh7fHMB499vGKtIyJLy,https://i.scdn.co/image/ab67616d0000b27371cae34ad5a39bdab78af13e,Post Malone,synthpop
06q6BDUpP6OS8Xnx3YC2M0,Bell Bottom Country,Broken Bow Records,https://open.spotify.com/album/06q6BDUpP6OS8Xnx3YC2M0,https://i.scdn.co/image/ab67616d0000b273fab89700cf3b4ca3d6a3d93b,Lainey Wilson,country
1m9DVgV0kEBiVZ4ElhJEte,Growin' Up,River House Artists/Columbia Nashville,https://open.spotify.com/album/1m9DVgV0kEBiVZ4ElhJEte,https://i.scdn.co/image/ab67616d0000b27387459a563f92e336d282ca59,Luke Combs,country
34wa3zf2prXFMk47t9zHFG,Merry Christmas From Brenda Lee,MCA Nashville,https://open.spotify.com/album/34wa3zf2prXFMk47t9zHFG,https://i.scdn.co/image/ab67616d0000b2737845f74d6db14b400fa61cd3,Brenda Lee,pop
2S3Q7phoa4bZEijkTRYaLu,Tyler Hubbard,EMI Nashville,https://open.spotify.com/album/2S3Q7phoa4bZEijkTRYaLu,https://i.scdn.co/image/ab67616d0000b27387d9c990b193c3ed11676eb1,Tyler Hubbard,country
6NcI39WPu4kY6Tul11nhSv,Daylight,"Miserable Music Group, LLC",https://open.spotify.com/album/6NcI39WPu4kY6Tul11nhSv,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae,David Kushner,gothic rock
06RK0wX4GqHcxBtHlVoGH5,Black Panther: Wakanda Forever - Music From and Inspired By,Roc Nation/Def Jam/Hollywood,https://open.spotify.com/album/06RK0wX4GqHcxBtHlVoGH5,https://i.scdn.co/image/ab67616d0000b273992a1f56ac5382848277cff2,Rihanna,pop
2WFFcvzM0CgLaSq4MSkyZk,- (Deluxe),Atlantic Records UK,https://open.spotify.com/album/2WFFcvzM0CgLaSq4MSkyZk,https://i.scdn.co/image/ab67616d0000b273a0aea3805ed6a87aa394c796,Ed Sheeran,pop
4kS7bSuU0Jm9LYMosFU2x5,MAÑANA SERÁ BONITO,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,https://open.spotify.com/album/4kS7bSuU0Jm9LYMosFU2x5,https://i.scdn.co/image/ab67616d0000b27382de1ca074ae63cb18fce335,KAROL G,reggaeton
2SCppOPkT7XTKBJV2XIQUw,Highway Desperado,Broken Bow Records,https://open.spotify.com/album/2SCppOPkT7XTKBJV2XIQUw,https://i.scdn.co/image/ab67616d0000b273d5b678a83d81a2d7691d72da,Jason Aldean,country rock
5DFed53ADZwnPOYuqoZJHK,Lucky,Columbia Nashville/Columbia Records,https://open.spotify.com/album/5DFed53ADZwnPOYuqoZJHK,https://i.scdn.co/image/ab67616d0000b273c1639d4f2dfbd824a9ff0d7f,Megan Moroney,country
3wivyOdotHWZ9dcuXMjPKT,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),Geffen,https://open.spotify.com/album/3wivyOdotHWZ9dcuXMjPKT,https://i.scdn.co/image/ab67616d0000b273fd56f3c7a294f5cfe51c7b17,Bobby Helms,rockabilly
2Q7WBQ794rA9ISPLfqdKjK,Princess Diana (with Nicki Minaj),10K Projects/Capitol Records,https://open.spotify.com/album/2Q7WBQ794rA9ISPLfqdKjK,https://i.scdn.co/image/ab67616d0000b2735dd17b2860b2a79d9dda8ec3,Ice Spice,drill
1kLWQJYzHP0kX6peGevMkC,"Anyways, Life’s Great…",CMG/Interscope Records,https://open.spotify.com/album/1kLWQJYzHP0kX6peGevMkC,https://i.scdn.co/image/ab67616d0000b27377b82f970494b304d4957318,GloRilla,trap
6MvKUOSuPdfH0WLeQjR3eR,Have A Holly Jolly Christmas,Geffen,https://open.spotify.com/album/6MvKUOSuPdfH0WLeQjR3eR,https://i.scdn.co/image/ab67616d0000b273efe2a536761d4f8e8401ae62,Burl Ives,pop
4FftCsAcXXD1nFO9RFUNFO,nadie sabe lo que va a pasar mañana,Rimas Entertainment LLC,https://open.spotify.com/album/4FftCsAcXXD1nFO9RFUNFO,https://i.scdn.co/image/ab67616d0000b2732ea1f035463d11e1fc3b193d,Bad Bunny,latin trap
7JH7pr10sJV9caUhk3ORyK,Sigan Hablando,Rancho Humilde/Street Mob Records,https://open.spotify.com/album/7JH7pr10sJV9caUhk3ORyK,https://i.scdn.co/image/ab67616d0000b2735f3aef5159749e4b61686670,Fuerza Regida,regional mexican
6PbnGueEO6LGodPfvNldYf,Zach Bryan,Warner Records,https://open.spotify.com/album/6PbnGueEO6LGodPfvNldYf,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef,Zach Bryan,country rock
3HHNR44YbP7XogMVwzbodx,Twelve Carat Toothache,Mercury Records/Republic Records,https://open.spotify.com/album/3HHNR44YbP7XogMVwzbodx,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97,Post Malone,pop
1O9xrX782LqLx4Z60528Ih,What It Is (Block Boy) (with Kodak Black),Top Dawg Entertainment/Capitol Records,https://open.spotify.com/album/1O9xrX782LqLx4Z60528Ih,https://i.scdn.co/image/ab67616d0000b273c8f2c1cfe0bdb686c659b641,Doechii,pop
07w0rG5TETcyihsEIZR3qG,SOS,Top Dawg Entertainment/RCA Records,https://open.spotify.com/album/07w0rG5TETcyihsEIZR3qG,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,SZA,pop
02X1cQOUcwYPxgFfqHeitI,Rich Men North of Richmond,Oliver Anthony Music/ radiowv,https://open.spotify.com/album/02X1cQOUcwYPxgFfqHeitI,https://i.scdn.co/image/ab67616d0000b273f842f028c8716c62bbd7c57a,Oliver Anthony Music,country
0h5MuD9O9o1VoN07mQmwMQ,Super Freaky Girl,Republic Records,https://open.spotify.com/album/0h5MuD9O9o1VoN07mQmwMQ,https://i.scdn.co/image/ab67616d0000b273c2b3ab9829aefad24fa2c1bc,Nicki Minaj,pop rap
3qBWNcWifNhUKJAWzswdJY,Stick Season (Forever),Mercury Records/Republic Records,https://open.spotify.com/album/3qBWNcWifNhUKJAWzswdJY,https://i.scdn.co/image/ab67616d0000b273ba6fb0a7e6c53fb8faa96226,Noah Kahan,folk
0BaIaHcyBXuOWeM4Aas4EW,Barbie The Album,Atlantic Records,https://open.spotify.com/album/0BaIaHcyBXuOWeM4Aas4EW,https://i.scdn.co/image/ab67616d0000b273d16ac0ec27653182d719ab36,Various Artists,hip hop
5pSk3c3wVwnb2arb6ohCPU,GOLDEN,BIGHIT MUSIC,https://open.spotify.com/album/5pSk3c3wVwnb2arb6ohCPU,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316,Jung Kook,pop
6tE9Dnp2zInFij4jKssysL,I NEVER LIKED YOU,Epic/Freebandz,https://open.spotify.com/album/6tE9Dnp2zInFij4jKssysL,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,Future,trap
1iq5Vk9BsERGNNw7NGIpD4,The Singles: Echoes from the Edge of Heaven (Expanded),Sony Music CG,https://open.spotify.com/album/1iq5Vk9BsERGNNw7NGIpD4,https://i.scdn.co/image/ab67616d0000b273ccfe22d30eb5df848b9c7060,Wham!,pop
4i3ay5RKpdmJok8zazCdlf,Never Enough,MCA Nashville,https://open.spotify.com/album/4i3ay5RKpdmJok8zazCdlf,https://i.scdn.co/image/ab67616d0000b2730fe330862c62782c7044f044,Parker McCollum,country
6USJaTtVIy0YH5hhzOWVHe,Por las Noches,El Cártel de Los Ángeles,https://open.spotify.com/album/6USJaTtVIy0YH5hhzOWVHe,https://i.scdn.co/image/ab67616d0000b273427d9aa38866b43ed45f6b0c,Peso Pluma,regional mexican
3PUA3xAHTsDAp11oAb33Mv,Memory Lane,"Three Up Three Down, LLC/Columbia Nashville",https://open.spotify.com/album/3PUA3xAHTsDAp11oAb33Mv,https://i.scdn.co/image/ab67616d0000b273c100cc02484948b0d12b6802,Old Dominion,country
6uk3hBYbrMsSzufADPjv9K,Area Codes,Atlantic Records,https://open.spotify.com/album/6uk3hBYbrMsSzufADPjv9K,https://i.scdn.co/image/ab67616d0000b2733eecc265c134153c14794aab,Kaliii,snap
7dfTBn7wtgKEchVmyipBl1,Different Man,RCA Records Label Nashville,https://open.spotify.com/album/7dfTBn7wtgKEchVmyipBl1,https://i.scdn.co/image/ab67616d0000b2733b7c6c5af0af9fc1a9714b36,Kane Brown,country
4jox3ip1I39DFC2B7R5qLH,GÉNESIS,Double P Records,https://open.spotify.com/album/4jox3ip1I39DFC2B7R5qLH,https://i.scdn.co/image/ab67616d0000b2732fb583ed96f8f35cbf2897ba,Peso Pluma,regional mexican
6izHNYgyKzGdRpYwtYFaaG,Bluebird Days,MCA Nashville,https://open.spotify.com/album/6izHNYgyKzGdRpYwtYFaaG,https://i.scdn.co/image/ab67616d0000b273c734a8abb8bfddb0825824a5,Jordan Davis,country
6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,Big Loud Records / Mercury Records / Republic Records,https://open.spotify.com/album/6i7mF7whyRJuLJ4ogbH2wh,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,Morgan Wallen,country pop
6nIkyQ0HO6MDucznnn8DXi,Blacktop,RCA Records Label Nashville,https://open.spotify.com/album/6nIkyQ0HO6MDucznnn8DXi,https://i.scdn.co/image/ab67616d0000b273b7bc2317e2a8bf5fe0a52eea,Corey Kent,country
1UbeEAPS49eulB659XSU9g,Gumbo,PDE Records/RCA Records,https://open.spotify.com/album/1UbeEAPS49eulB659XSU9g,https://i.scdn.co/image/ab67616d0000b273209981a18ed76b7c72e673ea,Young Nudy,trap
6i7mF7whyRJuLJ4ogbH2wh,One Thing At A Time,Big Loud Records / Mercury Records / Republic Records,https://open.spotify.com/album/6i7mF7whyRJuLJ4ogbH2wh,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,Morgan Wallen,country pop
1gi2iwr1l8IUyHYHxi01pg,"Shakira: Bzrp Music Sessions, Vol. 53",DALE PLAY Records,https://open.spotify.com/album/1gi2iwr1l8IUyHYHxi01pg,https://i.scdn.co/image/ab67616d0000b2732b6d78c5a3f6247aa997b812,Bizarrap,trap
18NOKLkZETa4sWwLMIm0UZ,UTOPIA,Cactus Jack/Epic,https://open.spotify.com/album/18NOKLkZETa4sWwLMIm0UZ,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44,Travis Scott,hip hop
4A43tzEN3jILvseI1HeXGG,Put It On Da Floor Again (feat. Cardi B),Streamcut/RCA Records,https://open.spotify.com/album/4A43tzEN3jILvseI1HeXGG,https://i.scdn.co/image/ab67616d0000b2735292a8bd0723363b27dc9610,Latto,pop rap
5maeycU97NHBgwRr2h2A4O,Born This Way (Special Edition),Interscope,https://open.spotify.com/album/5maeycU97NHBgwRr2h2A4O,https://i.scdn.co/image/ab67616d0000b273a47c0e156ea3cebe37fdcab8,Lady Gaga,dance-pop
06q6BDUpP6OS8Xnx3YC2M0,Bell Bottom Country,Broken Bow Records,https://open.spotify.com/album/06q6BDUpP6OS8Xnx3YC2M0,https://i.scdn.co/image/ab67616d0000b273fab89700cf3b4ca3d6a3d93b,Lainey Wilson,country
69K1zrf6TkXHdYUO8n2qVi,Heat Waves,Polydor Records,https://open.spotify.com/album/69K1zrf6TkXHdYUO8n2qVi,https://i.scdn.co/image/ab67616d0000b273ab9d1ae18b640b7b0ce390d4,Glass Animals,psychedelic pop
5r36AJ6VOJtp00oxSkBZ5h,Harry's House,Columbia,https://open.spotify.com/album/5r36AJ6VOJtp00oxSkBZ5h,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,Harry Styles,synthpop
576UTio7xgY7YUxrHMzxeI,F*CK LOVE 3+: OVER YOU,Columbia,https://open.spotify.com/album/576UTio7xgY7YUxrHMzxeI,https://i.scdn.co/image/ab67616d0000b273b4d59e6fa7e5e7cbc57ac33a,The Kid LAROI,pop
21jF5jlMtzo94wbxmJ18aa,30,Columbia,https://open.spotify.com/album/21jF5jlMtzo94wbxmJ18aa,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7,Adele,pop
32iAEBstCjauDhyKpGjTuq,=,Atlantic Records UK,https://open.spotify.com/album/32iAEBstCjauDhyKpGjTuq,https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2,Ed Sheeran,pop
2eE8BVirX9VF8Di9hD90iw,Come Home The Kids Miss You,Generation Now/Atlantic,https://open.spotify.com/album/2eE8BVirX9VF8Di9hD90iw,https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb,Jack Harlow,hip hop
4vjE6Rgl5z6K2PhrAtIA7O,777,Streamcut/RCA Records,https://open.spotify.com/album/4vjE6Rgl5z6K2PhrAtIA7O,https://i.scdn.co/image/ab67616d0000b273326f80324c992d1eb403bf1c,Latto,hip hop
5dGWwsZ9iB2Xc3UKR0gif2,Justice,RBMG/Def Jam,https://open.spotify.com/album/5dGWwsZ9iB2Xc3UKR0gif2,https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431,Justin Bieber,pop
0kxA9Bc8pamypR5GYXmeti,Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies,Atlantic/Sniper Gang,https://open.spotify.com/album/0kxA9Bc8pamypR5GYXmeti,https://i.scdn.co/image/ab67616d0000b2735340631eca6f127d094545c9,Sniper Gang,
7wHczdY0ek3FHnfVhk10om,The Lockdown Sessions,EMI,https://open.spotify.com/album/7wHczdY0ek3FHnfVhk10om,https://i.scdn.co/image/ab67616d0000b273523458c391fe8180a19a1069,Elton John,pop rock
6tE9Dnp2zInFij4jKssysL,I NEVER LIKED YOU,Epic/Freebandz,https://open.spotify.com/album/6tE9Dnp2zInFij4jKssysL,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,Future,trap
1NgFBv1PxMG1zhFDW1OrRr,Special,Nice Life/Atlantic,https://open.spotify.com/album/1NgFBv1PxMG1zhFDW1OrRr,https://i.scdn.co/image/ab67616d0000b273fe3b1b9cb7183a94e1aafd43,Lizzo,funk
32iAEBstCjauDhyKpGjTuq,=,Atlantic Records UK,https://open.spotify.com/album/32iAEBstCjauDhyKpGjTuq,https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2,Ed Sheeran,pop
6pOiDiuDQqrmo5DbG0ZubR,MONTERO,Columbia,https://open.spotify.com/album/6pOiDiuDQqrmo5DbG0ZubR,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,Lil Nas X,hip hop
6yiXkzHvC0OTmhfDQOEWtS,Mercury - Acts 1 & 2,Kid Ina Korner / Interscope,https://open.spotify.com/album/6yiXkzHvC0OTmhfDQOEWtS,https://i.scdn.co/image/ab67616d0000b273fc915b69600dce2991a61f13,Imagine Dragons,pop
6pOiDiuDQqrmo5DbG0ZubR,MONTERO,Columbia,https://open.spotify.com/album/6pOiDiuDQqrmo5DbG0ZubR,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,Lil Nas X,hip hop
6tUQPKlpR4x1gjrXTtOImI,abcdefu,Atlantic/Arthouse Records,https://open.spotify.com/album/6tUQPKlpR4x1gjrXTtOImI,https://i.scdn.co/image/ab67616d0000b2732842f743ebd32235bceb43d3,GAYLE,pop punk
